ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1534.0,2016-09-05T13:07:05Z,109,78,35.2094460,-106.6045610
1534.0,2016-09-05T13:07:06Z,109,78,35.2094710,-106.6044740
1533.8,2016-09-05T13:07:07Z,109,78,35.2094960,-106.6043860
1533.4,2016-09-05T13:07:08Z,109,0,35.2095210,-106.6042970
1533.2,2016-09-05T13:07:09Z,109,0,35.2095470,-106.6042100
1533.0,2016-09-05T13:07:10Z,109,0,35.2095750,-106.6041230
1532.8,2016-09-05T13:07:11Z,105,0,35.2096030,-106.6040370
1532.6,2016-09-05T13:07:12Z,105,0,35.2096290,-106.6039510
1532.2,2016-09-05T13:07:13Z,105,0,35.2096540,-106.6038630
1532.2,2016-09-05T13:07:14Z,105,0,35.2096790,-106.6037760
1532.2,2016-09-05T13:07:15Z,105,0,35.2097050,-106.6036890
1532.0,2016-09-05T13:07:16Z,105,0,35.2097300,-106.6036010
1531.8,2016-09-05T13:07:17Z,105,0,35.2097540,-106.6035140
1531.6,2016-09-05T13:07:18Z,105,0,35.2097790,-106.6034260
1531.2,2016-09-05T13:07:19Z,105,0,35.2098040,-106.6033390
1531.0,2016-09-05T13:07:20Z,105,0,35.2098300,-106.6032510
1531.0,2016-09-05T13:07:21Z,105,0,35.2098550,-106.6031640
1530.8,2016-09-05T13:07:22Z,105,0,35.2098800,-106.6030790
1530.8,2016-09-05T13:07:23Z,105,3,35.2099030,-106.6029940
1530.8,2016-09-05T13:07:24Z,105,78,35.2099250,-106.6029090
1530.8,2016-09-05T13:07:25Z,105,78,35.2099460,-106.6028230
1530.8,2016-09-05T13:07:26Z,105,77,35.2099670,-106.6027370
1530.8,2016-09-05T13:07:27Z,105,75,35.2099880,-106.6026520
1531.0,2016-09-05T13:07:28Z,105,75,35.2100080,-106.6025660
1531.0,2016-09-05T13:07:29Z,105,76,35.2100240,-106.6024810
1531.0,2016-09-05T13:07:30Z,105,74,35.2100380,-106.6023960
1531.0,2016-09-05T13:07:31Z,105,75,35.2100530,-106.6023100
1531.0,2016-09-05T13:07:32Z,105,76,35.2100710,-106.6022260
1531.2,2016-09-05T13:07:33Z,105,78,35.2100920,-106.6021410
1531.2,2016-09-05T13:07:34Z,105,75,35.2101150,-106.6020560
1531.2,2016-09-05T13:07:35Z,105,81,35.2101330,-106.6019680
1531.2,2016-09-05T13:07:36Z,105,76,35.2101400,-106.6018780
1531.4,2016-09-05T13:07:37Z,105,79,35.2101340,-106.6017890
1531.6,2016-09-05T13:07:38Z,105,77,35.2101180,-106.6017000
1531.6,2016-09-05T13:07:39Z,105,77,35.2100970,-106.6016130
1531.8,2016-09-05T13:07:40Z,105,77,35.2100790,-106.6015270
1532.0,2016-09-05T13:07:41Z,105,74,35.2100750,-106.6014400
1532.0,2016-09-05T13:07:42Z,105,79,35.2100920,-106.6013570
1532.2,2016-09-05T13:07:43Z,105,78,35.2101250,-106.6012770
1532.2,2016-09-05T13:07:44Z,105,81,35.2101720,-106.6012050
1532.0,2016-09-05T13:07:45Z,105,81,35.2102290,-106.6011400
