ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1522.6,2016-09-03T10:37:43Z,78,28,35.2081660,-106.6088440
1522.6,2016-09-03T10:37:44Z,78,71,35.2081790,-106.6087910
1522.8,2016-09-03T10:37:45Z,78,73,35.2081930,-106.6087360
1523.0,2016-09-03T10:37:46Z,78,74,35.2082080,-106.6086820
1523.2,2016-09-03T10:37:47Z,78,75,35.2082260,-106.6086290
1523.2,2016-09-03T10:37:48Z,78,75,35.2082420,-106.6085740
1523.4,2016-09-03T10:37:49Z,78,74,35.2082570,-106.6085200
1523.6,2016-09-03T10:37:50Z,78,75,35.2082730,-106.6084660
1523.8,2016-09-03T10:37:51Z,78,74,35.2082880,-106.6084130
1523.8,2016-09-03T10:37:52Z,78,75,35.2083050,-106.6083590
1524.0,2016-09-03T10:37:53Z,78,75,35.2083220,-106.6083060
1524.2,2016-09-03T10:37:54Z,78,76,35.2083400,-106.6082520
1524.4,2016-09-03T10:37:55Z,78,75,35.2083570,-106.6081990
1524.4,2016-09-03T10:37:56Z,78,76,35.2083750,-106.6081460
1524.6,2016-09-03T10:37:57Z,89,76,35.2083930,-106.6080920
1524.8,2016-09-03T10:37:58Z,89,75,35.2084100,-106.6080390
1525.0,2016-09-03T10:37:59Z,89,76,35.2084250,-106.6079840
1525.2,2016-09-03T10:38:00Z,89,74,35.2084420,-106.6079310
1525.2,2016-09-03T10:38:01Z,89,75,35.2084620,-106.6078790
1525.4,2016-09-03T10:38:02Z,89,77,35.2084820,-106.6078260
1525.4,2016-09-03T10:38:03Z,97,78,35.2085020,-106.6077730
1525.6,2016-09-03T10:38:04Z,103,78,35.2085220,-106.6077180
1525.6,2016-09-03T10:38:05Z,106,78,35.2085400,-106.6076630
1525.8,2016-09-03T10:38:06Z,106,78,35.2085570,-106.6076110
1525.6,2016-09-03T10:38:07Z,106,33,35.2085750,-106.6075610
1525.6,2016-09-03T10:38:08Z,106,33,35.2085910,-106.6075120
1525.8,2016-09-03T10:38:09Z,106,76,35.2086050,-106.6074590
1525.8,2016-09-03T10:38:10Z,106,76,35.2086190,-106.6074020
1526.0,2016-09-03T10:38:11Z,106,78,35.2086330,-106.6073430
1526.0,2016-09-03T10:38:12Z,106,78,35.2086490,-106.6072840
1526.0,2016-09-03T10:38:13Z,106,34,35.2086640,-106.6072260
1526.2,2016-09-03T10:38:14Z,106,34,35.2086790,-106.6071700
1525.8,2016-09-03T10:38:15Z,106,34,35.2086950,-106.6071150
1525.8,2016-09-03T10:38:16Z,106,0,35.2087120,-106.6070610
1526.0,2016-09-03T10:38:17Z,106,0,35.2087300,-106.6070080
1526.4,2016-09-03T10:38:18Z,106,13,35.2087460,-106.6069540
1526.2,2016-09-03T10:38:19Z,106,80,35.2087630,-106.6068960
1526.4,2016-09-03T10:38:20Z,106,82,35.2087800,-106.6068350
1526.4,2016-09-03T10:38:21Z,106,86,35.2087970,-106.6067740
1526.2,2016-09-03T10:38:22Z,106,86,35.2088150,-106.6067130
1526.2,2016-09-03T10:38:23Z,106,86,35.2088340,-106.6066550
