ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon,,,,,
1528.2,2016-09-02T13:04:00Z,170,91,35.190569,-106.61696,,,,,
1528,2016-09-02T13:04:01Z,170,91,35.190492,-106.616979,,,,,
1528,2016-09-02T13:04:02Z,170,90,35.190416,-106.616997,,,,,
1528,2016-09-02T13:04:03Z,170,91,35.190339,-106.617015,,,,,
1528,2016-09-02T13:04:04Z,170,91,35.190264,-106.617033,,,,,
1528.2,2016-09-02T13:04:05Z,170,90,35.190188,-106.617051,,,,,
1528,2016-09-02T13:04:06Z,170,90,35.190113,-106.617069,,,,,
1528.2,2016-09-02T13:04:07Z,170,90,35.190037,-106.617089,,,,,
1528.2,2016-09-02T13:04:08Z,170,90,35.189962,-106.617109,,,,,
1528.4,2016-09-02T13:04:09Z,170,88,35.189887,-106.617129,,,,,
1527.8,2016-09-02T13:04:10Z,170,89,35.189813,-106.617149,,,,,
1528,2016-09-02T13:04:11Z,170,88,35.189737,-106.617169,,,,,
1528.2,2016-09-02T13:04:12Z,170,92,35.189661,-106.617187,,,,,
1528.4,2016-09-02T13:04:13Z,170,92,35.189588,-106.617205,,,,,
1528.4,2016-09-02T13:04:14Z,170,92,35.189517,-106.617225,,,,,
1528,2016-09-02T13:04:15Z,170,22,35.189448,-106.617244,,,,,
1527.8,2016-09-02T13:04:16Z,170,22,35.189384,-106.617263,,,,,
1527.4,2016-09-02T13:04:17Z,170,22,35.18933,-106.61728,,,,,
1527.2,2016-09-02T13:04:18Z,170,0,35.189286,-106.617294,,,,,
1527,2016-09-02T13:04:19Z,170,0,35.189254,-106.617305,,,,,
1527,2016-09-02T13:04:20Z,164,0,35.18923,-106.617319,,,,,
1527,2016-09-02T13:04:21Z,164,0,35.189209,-106.617342,,,,,
1527,2016-09-02T13:04:22Z,164,9,35.189189,-106.617373,,,,,
1527,2016-09-02T13:04:23Z,164,9,35.189172,-106.617414,,,,,
1527,2016-09-02T13:04:24Z,164,43,35.189167,-106.617464,,,,,
1527.2,2016-09-02T13:04:25Z,164,54,35.189174,-106.61752,,,,,
1527.4,2016-09-02T13:04:26Z,164,59,35.189186,-106.617583,,,,,
1527.6,2016-09-02T13:04:27Z,164,59,35.189201,-106.61765,,,,,
1527.8,2016-09-02T13:04:28Z,164,71,35.189219,-106.617721,,,,,
1528,2016-09-02T13:04:29Z,164,72,35.189236,-106.617796,,,,,
1528,2016-09-02T13:04:30Z,164,76,35.189255,-106.617872,,,,,
1528,2016-09-02T13:04:31Z,164,75,35.189275,-106.61795,,,,,
1528.2,2016-09-02T13:04:32Z,164,79,35.189296,-106.618029,,,,,
1528.2,2016-09-02T13:04:33Z,164,80,35.189318,-106.618111,,,,,
1528.2,2016-09-02T13:04:34Z,164,82,35.189338,-106.618192,,,,,
1528.4,2016-09-02T13:04:35Z,164,83,35.189359,-106.618274,,,,,
1528.6,2016-09-02T13:04:36Z,164,81,35.189381,-106.618357,,,,,
1528.4,2016-09-02T13:04:37Z,164,85,35.189404,-106.618442,,,,,
1528.6,2016-09-02T13:04:38Z,164,86,35.189427,-106.618528,,,,,
1528.6,2016-09-02T13:04:39Z,164,87,35.189449,-106.618616,,,,,
1528.2,2016-09-02T13:04:40Z,164,87,35.189472,-106.618704,,,,,
1528,2016-09-02T13:04:41Z,169,87,35.189495,-106.618792,,,,,
1527.8,2016-09-02T13:04:42Z,169,89,35.18952,-106.618881,,,,,
1528,2016-09-02T13:04:43Z,169,92,35.189544,-106.618971,,,,,
1528,2016-09-02T13:04:44Z,169,91,35.18957,-106.619062,,,,,
1528.2,2016-09-02T13:04:45Z,169,93,35.189596,-106.619153,,,,,
1528,2016-09-02T13:04:46Z,169,92,35.189625,-106.619244,,,,,
1528,2016-09-02T13:04:47Z,169,93,35.189653,-106.619337,,,,,
1528,2016-09-02T13:04:48Z,171,93,35.189682,-106.61943,,,,,
1528,2016-09-02T13:04:49Z,174,94,35.189711,-106.619522,,,,,
1527.8,2016-09-02T13:04:50Z,174,94,35.189739,-106.619615,,,,,
1527.6,2016-09-02T13:04:51Z,174,94,35.189769,-106.619707,,,,,
1528,2016-09-02T13:04:52Z,174,93,35.189799,-106.619799,,,,,
1528,2016-09-02T13:04:53Z,168,95,35.189828,-106.619891,,,,,
1528,2016-09-02T13:04:54Z,155,94,35.189859,-106.619983,,,,,
1527.6,2016-09-02T13:04:55Z,148,93,35.18989,-106.620074,,,,,
1527.4,2016-09-02T13:04:56Z,148,93,35.189921,-106.620165,,,,,
1527.4,2016-09-02T13:04:57Z,148,94,35.189952,-106.620256,,,,,
1527.8,2016-09-02T13:04:58Z,145,94,35.189983,-106.620345,,,,,
1527.8,2016-09-02T13:04:59Z,143,93,35.190014,-106.620435,,,,,
1528,2016-09-02T13:05:00Z,143,92,35.190045,-106.620525,,,,,
1528,2016-09-02T13:05:01Z,143,92,35.190075,-106.620614,,,,,
1528,2016-09-02T13:05:02Z,143,93,35.190105,-106.620703,,,,,
1527.6,2016-09-02T13:05:03Z,133,90,35.190134,-106.620791,,,,,
1527.6,2016-09-02T13:05:04Z,133,90,35.190165,-106.620877,,,,,
1527.8,2016-09-02T13:05:05Z,133,90,35.190196,-106.620962,,,,,
1528.2,2016-09-02T13:05:06Z,133,90,35.190226,-106.621047,,,,,
1528.2,2016-09-02T13:05:07Z,133,88,35.190256,-106.621134,,,,,
1528.2,2016-09-02T13:05:08Z,133,88,35.190284,-106.621221,,,,,
1528,2016-09-02T13:05:09Z,133,88,35.190311,-106.621308,,,,,
1528,2016-09-02T13:05:10Z,133,88,35.19034,-106.621394,,,,,
1528.2,2016-09-02T13:05:11Z,133,89,35.190368,-106.62148,,,,,
1528.4,2016-09-02T13:05:12Z,133,88,35.190396,-106.621566,,,,,
1528.4,2016-09-02T13:05:13Z,133,88,35.190421,-106.621652,,,,,
1528.6,2016-09-02T13:05:14Z,133,88,35.190448,-106.621739,,,,,
1528.8,2016-09-02T13:05:15Z,133,88,35.190474,-106.621826,,,,,
1528.4,2016-09-02T13:05:16Z,133,88,35.190501,-106.621913,,,,,
1528.4,2016-09-02T13:05:17Z,133,89,35.190529,-106.622,,,,,
1528.4,2016-09-02T13:05:18Z,133,89,35.190557,-106.622087,,,,,
1528.4,2016-09-02T13:05:19Z,133,89,35.190584,-106.622176,,,,,
1528.6,2016-09-02T13:05:20Z,133,90,35.19061,-106.622265,,,,,
1528.4,2016-09-02T13:05:21Z,133,90,35.190638,-106.622354,,,,,
1528.2,2016-09-02T13:05:22Z,133,91,35.190665,-106.622443,,,,,
1528.2,2016-09-02T13:05:23Z,133,93,35.190692,-106.622533,,,,,
1528.4,2016-09-02T13:05:24Z,133,92,35.19072,-106.622624,,,,,
1528.6,2016-09-02T13:05:25Z,133,92,35.190748,-106.622715,,,,,
1528.2,2016-09-02T13:05:26Z,133,92,35.190776,-106.622806,,,,,
1528.4,2016-09-02T13:05:27Z,133,94,35.190804,-106.622897,,,,,
1528.2,2016-09-02T13:05:28Z,133,94,35.190832,-106.62299,,,,,
1528,2016-09-02T13:05:29Z,133,94,35.19086,-106.623083,,,,,
1528,2016-09-02T13:05:30Z,133,95,35.190889,-106.623176,,,,,
1528,2016-09-02T13:05:31Z,133,96,35.190918,-106.62327,,,,,
1527.8,2016-09-02T13:05:32Z,133,90,35.190946,-106.623366,,,,,
1527.8,2016-09-02T13:05:33Z,133,92,35.190974,-106.623462,,,,,
1527.6,2016-09-02T13:05:34Z,133,92,35.191002,-106.623558,,,,,
1527.8,2016-09-02T13:05:35Z,133,93,35.191031,-106.623655,,,,,
1527.8,2016-09-02T13:05:36Z,133,93,35.19106,-106.623752,,,,,
1527.8,2016-09-02T13:05:37Z,133,93,35.191089,-106.623849,,,,,
1528,2016-09-02T13:05:38Z,133,93,35.191118,-106.623946,,,,,
1527.6,2016-09-02T13:05:39Z,133,94,35.191148,-106.624043,,,,,
1528,2016-09-02T13:05:40Z,133,93,35.191177,-106.62414,,,,,
1528,2016-09-02T13:05:41Z,133,94,35.191207,-106.624237,,,,,
1527.8,2016-09-02T13:05:42Z,133,93,35.191238,-106.624333,,,,,
1527.8,2016-09-02T13:05:43Z,133,93,35.191267,-106.624429,,,,,
1527.4,2016-09-02T13:05:44Z,133,93,35.191297,-106.624526,,,,,
1527.2,2016-09-02T13:05:45Z,133,93,35.191326,-106.624623,,,,,
1527.2,2016-09-02T13:05:46Z,133,95,35.191355,-106.624721,,,,,
1527.4,2016-09-02T13:05:47Z,133,93,35.191386,-106.624818,,,,,
1527.4,2016-09-02T13:05:48Z,133,95,35.191416,-106.624916,,,,,
1527.4,2016-09-02T13:05:49Z,133,95,35.191445,-106.625014,,,,,
1527,2016-09-02T13:05:50Z,133,93,35.191476,-106.625113,,,,,
1527.2,2016-09-02T13:05:51Z,133,95,35.191506,-106.625211,,,,,
1527.4,2016-09-02T13:05:52Z,133,94,35.191536,-106.62531,,,,,
1527.2,2016-09-02T13:05:53Z,133,97,35.191568,-106.625408,,,,,
1527.2,2016-09-02T13:05:54Z,133,94,35.191598,-106.625507,,,,,
1526.8,2016-09-02T13:05:55Z,133,95,35.191628,-106.625605,,,,,
1526.8,2016-09-02T13:05:56Z,133,95,35.191658,-106.625702,,,,,
1527.2,2016-09-02T13:05:57Z,133,95,35.191688,-106.625797,,,,,
1526.6,2016-09-02T13:05:58Z,133,0,35.191716,-106.625891,,,,,
1526.4,2016-09-02T13:05:59Z,133,0,35.191743,-106.625984,,,,,
1526.8,2016-09-02T13:06:00Z,133,0,35.19177,-106.626073,,,,,
1526.4,2016-09-02T13:06:01Z,133,0,35.191796,-106.626157,,,,,
1526.2,2016-09-02T13:06:02Z,133,0,35.19182,-106.626232,,,,,
1526.2,2016-09-02T13:06:03Z,133,0,35.191842,-106.626298,,,,,
1526,2016-09-02T13:06:04Z,133,0,35.19186,-106.626357,,,,,
1525.8,2016-09-02T13:06:05Z,133,0,35.191875,-106.626409,,,,,
1525.8,2016-09-02T13:06:06Z,133,0,35.191889,-106.626454,,,,,
1525.6,2016-09-02T13:06:07Z,133,0,35.191902,-106.626495,,,,,
1525.6,2016-09-02T13:06:08Z,133,0,35.191913,-106.626532,,,,,
1525.6,2016-09-02T13:06:09Z,133,0,35.191924,-106.626564,,,,,
1525.4,2016-09-02T13:06:10Z,133,0,35.191932,-106.626591,,,,,
1525.4,2016-09-02T13:06:11Z,133,0,35.191938,-106.626612,,,,,
1525.4,2016-09-02T13:06:12Z,133,0,35.191942,-106.626627,,,,,
1525.4,2016-09-02T13:06:13Z,133,0,35.191946,-106.626641,,,,,
1525.4,2016-09-02T13:06:14Z,133,0,35.19195,-106.626653,,,,,
1525.4,2016-09-02T13:06:15Z,133,0,35.191953,-106.626665,,,,,
1525.4,2016-09-02T13:06:16Z,133,0,35.191956,-106.626673,,,,,
1525.4,2016-09-02T13:06:17Z,133,0,35.191955,-106.626675,,,,,
1525.4,2016-09-02T13:06:18Z,133,0,35.191956,-106.626675,,,,,
1525.4,2016-09-02T13:06:19Z,133,0,35.191956,-106.626674,,,,,
1525.4,2016-09-02T13:06:20Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:21Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:22Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:23Z,133,10,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:24Z,133,10,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:25Z,133,10,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:26Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:27Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:28Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:29Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:30Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:31Z,133,0,35.191957,-106.626673,,,,,
1525.4,2016-09-02T13:06:32Z,133,0,35.191957,-106.626673,,,,,
1525.6,2016-09-02T13:06:33Z,133,0,35.191957,-106.626674,,,,,
1525.6,2016-09-02T13:06:34Z,133,0,35.191961,-106.626687,,,,,
1525.8,2016-09-02T13:06:35Z,133,0,35.191967,-106.626707,,,,,
1525.8,2016-09-02T13:06:36Z,133,0,35.191974,-106.626727,,,,,
1525.8,2016-09-02T13:06:37Z,133,0,35.191982,-106.62675,,,,,
1525.6,2016-09-02T13:06:38Z,133,0,35.191992,-106.62678,,,,,
1525.6,2016-09-02T13:06:39Z,133,0,35.192002,-106.626816,,,,,
1525.8,2016-09-02T13:06:40Z,133,39,35.192015,-106.626861,,,,,
1526.2,2016-09-02T13:06:41Z,133,39,35.192029,-106.62691,,,,,
1526.4,2016-09-02T13:06:42Z,133,51,35.192045,-106.626964,,,,,
1526.4,2016-09-02T13:06:43Z,133,54,35.192062,-106.627025,,,,,
1526.4,2016-09-02T13:06:44Z,133,68,35.192082,-106.627093,,,,,
1526.4,2016-09-02T13:06:45Z,133,64,35.1921,-106.627162,,,,,
1526.4,2016-09-02T13:06:46Z,133,64,35.19212,-106.627232,,,,,
1526.4,2016-09-02T13:06:47Z,133,68,35.192141,-106.627304,,,,,
1526.2,2016-09-02T13:06:48Z,133,71,35.192163,-106.627378,,,,,
1527.4,2016-09-02T13:06:49Z,133,71,35.192186,-106.627452,,,,,
1527.6,2016-09-02T13:06:50Z,133,72,35.192209,-106.627528,,,,,
1527.2,2016-09-02T13:06:51Z,133,74,35.192231,-106.627607,,,,,
1526.8,2016-09-02T13:06:52Z,133,74,35.192254,-106.627686,,,,,
1526.6,2016-09-02T13:06:53Z,133,76,35.192275,-106.627766,,,,,
1526.8,2016-09-02T13:06:54Z,133,77,35.192298,-106.627848,,,,,
1527.2,2016-09-02T13:06:55Z,133,78,35.192321,-106.62793,,,,,
1526.8,2016-09-02T13:06:56Z,133,80,35.192345,-106.628014,,,,,
1527.2,2016-09-02T13:06:57Z,133,80,35.192369,-106.628098,,,,,
1527.2,2016-09-02T13:06:58Z,133,80,35.192394,-106.628182,,,,,
1527.4,2016-09-02T13:06:59Z,133,80,35.192418,-106.628265,,,,,
1527.2,2016-09-02T13:07:00Z,143,80,35.192442,-106.628347,,,,,
1527,2016-09-02T13:07:01Z,143,0,35.192465,-106.628427,,,,,
1527.4,2016-09-02T13:07:02Z,143,0,35.192489,-106.628506,,,,,
1527.4,2016-09-02T13:07:03Z,143,0,35.192512,-106.628584,,,,,
1527,2016-09-02T13:07:04Z,143,0,35.192534,-106.628662,,,,,
1527,2016-09-02T13:07:05Z,143,0,35.192556,-106.62874,,,,,
1527,2016-09-02T13:07:06Z,143,22,35.192578,-106.628815,,,,,
1526.8,2016-09-02T13:07:07Z,143,22,35.192601,-106.62889,,,,,
1527.4,2016-09-02T13:07:08Z,143,53,35.192624,-106.628965,,,,,
1527,2016-09-02T13:07:09Z,143,73,35.192646,-106.629041,,,,,
1527,2016-09-02T13:07:10Z,143,73,35.192667,-106.62912,,,,,
1527.2,2016-09-02T13:07:11Z,143,75,35.19269,-106.629198,,,,,
1527.4,2016-09-02T13:07:12Z,143,75,35.192713,-106.629277,,,,,
1527.8,2016-09-02T13:07:13Z,143,77,35.192737,-106.629358,,,,,
1527.2,2016-09-02T13:07:14Z,143,77,35.19276,-106.629438,,,,,
1527.2,2016-09-02T13:07:15Z,143,79,35.192785,-106.629521,,,,,
1527.6,2016-09-02T13:07:16Z,143,79,35.192809,-106.629603,,,,,
1527.6,2016-09-02T13:07:17Z,143,80,35.192834,-106.629685,,,,,
1527.4,2016-09-02T13:07:18Z,143,80,35.192857,-106.629767,,,,,
1527.6,2016-09-02T13:07:19Z,143,33,35.192881,-106.629849,,,,,
1527.8,2016-09-02T13:07:20Z,143,33,35.192905,-106.629928,,,,,
1527.6,2016-09-02T13:07:21Z,143,33,35.192929,-106.630006,,,,,
1527.6,2016-09-02T13:07:22Z,143,0,35.19295,-106.630083,,,,,
1527.4,2016-09-02T13:07:23Z,143,0,35.192972,-106.630158,,,,,
1527.4,2016-09-02T13:07:24Z,143,0,35.192995,-106.630233,,,,,
1527.4,2016-09-02T13:07:25Z,143,0,35.193016,-106.630306,,,,,
1527.4,2016-09-02T13:07:26Z,143,8,35.193037,-106.630381,,,,,
1527.4,2016-09-02T13:07:27Z,143,74,35.193059,-106.630458,,,,,
1527.4,2016-09-02T13:07:28Z,143,76,35.193081,-106.630537,,,,,
1527.6,2016-09-02T13:07:29Z,143,76,35.193104,-106.630617,,,,,
1527.4,2016-09-02T13:07:30Z,143,78,35.193128,-106.6307,,,,,
1527.4,2016-09-02T13:07:31Z,143,81,35.193153,-106.630783,,,,,
1527.2,2016-09-02T13:07:32Z,143,82,35.193178,-106.630868,,,,,
1527.4,2016-09-02T13:07:33Z,143,83,35.193205,-106.630955,,,,,
1527.4,2016-09-02T13:07:34Z,143,83,35.193231,-106.631043,,,,,
1527.4,2016-09-02T13:07:35Z,143,83,35.193257,-106.63113,,,,,
1527.2,2016-09-02T13:07:36Z,143,34,35.193282,-106.631216,,,,,
1527.2,2016-09-02T13:07:37Z,143,34,35.193307,-106.631302,,,,,
1527.2,2016-09-02T13:07:38Z,143,34,35.193332,-106.631387,,,,,
1527,2016-09-02T13:07:39Z,143,0,35.193356,-106.631472,,,,,
1527.4,2016-09-02T13:07:40Z,143,0,35.19338,-106.631556,,,,,
1527,2016-09-02T13:07:41Z,143,0,35.193404,-106.63164,,,,,
1526.8,2016-09-02T13:07:42Z,143,0,35.193429,-106.631723,,,,,
1526.6,2016-09-02T13:07:43Z,143,0,35.193454,-106.631805,,,,,
1526.6,2016-09-02T13:07:44Z,143,0,35.193479,-106.631886,,,,,
1526.4,2016-09-02T13:07:45Z,143,0,35.193503,-106.631968,,,,,
1526.4,2016-09-02T13:07:46Z,143,0,35.193527,-106.63205,,,,,
1526.2,2016-09-02T13:07:47Z,143,0,35.193551,-106.632131,,,,,
1526.2,2016-09-02T13:07:48Z,143,0,35.193575,-106.632212,,,,,
1526.2,2016-09-02T13:07:49Z,143,0,35.193599,-106.632293,,,,,
1526.2,2016-09-02T13:07:50Z,143,0,35.193623,-106.632373,,,,,
1526,2016-09-02T13:07:51Z,143,0,35.193647,-106.63245,,,,,
1525.8,2016-09-02T13:07:52Z,143,0,35.193669,-106.63252,,,,,
1525.6,2016-09-02T13:07:53Z,143,0,35.193688,-106.632584,,,,,
1525.6,2016-09-02T13:07:54Z,143,0,35.193704,-106.632646,,,,,
1525.4,2016-09-02T13:07:55Z,143,0,35.193722,-106.632707,,,,,
1525.6,2016-09-02T13:07:56Z,143,3,35.193742,-106.632771,,,,,
1525.8,2016-09-02T13:07:57Z,143,64,35.193762,-106.632838,,,,,
1525.8,2016-09-02T13:07:58Z,143,67,35.193783,-106.632909,,,,,
1525.8,2016-09-02T13:07:59Z,143,70,35.193805,-106.632981,,,,,
1525.8,2016-09-02T13:08:00Z,143,72,35.193828,-106.633056,,,,,
1525.8,2016-09-02T13:08:01Z,143,75,35.193849,-106.633132,,,,,
1525.6,2016-09-02T13:08:02Z,143,75,35.193873,-106.633211,,,,,
1525.8,2016-09-02T13:08:03Z,143,76,35.193897,-106.63329,,,,,
1526,2016-09-02T13:08:04Z,143,77,35.19392,-106.63337,,,,,
1526.2,2016-09-02T13:08:05Z,143,79,35.193944,-106.633452,,,,,
1526.6,2016-09-02T13:08:06Z,143,80,35.193968,-106.633535,,,,,
1526.4,2016-09-02T13:08:07Z,143,80,35.193993,-106.633619,,,,,
1526.2,2016-09-02T13:08:08Z,143,82,35.194018,-106.633703,,,,,
1526,2016-09-02T13:08:09Z,143,83,35.194044,-106.633787,,,,,
1526,2016-09-02T13:08:10Z,143,81,35.194069,-106.633873,,,,,
1526,2016-09-02T13:08:11Z,143,82,35.194092,-106.633959,,,,,
1526,2016-09-02T13:08:12Z,143,83,35.194116,-106.634046,,,,,
1526,2016-09-02T13:08:13Z,143,85,35.194142,-106.634133,,,,,
1525.8,2016-09-02T13:08:14Z,143,84,35.194169,-106.634221,,,,,
1526.2,2016-09-02T13:08:15Z,143,85,35.194197,-106.63431,,,,,
1526.4,2016-09-02T13:08:16Z,143,85,35.194223,-106.634399,,,,,
1526.2,2016-09-02T13:08:17Z,143,85,35.194248,-106.634487,,,,,
1526.2,2016-09-02T13:08:18Z,143,0,35.194272,-106.634572,,,,,
1526.6,2016-09-02T13:08:19Z,143,0,35.194298,-106.634655,,,,,
1526.2,2016-09-02T13:08:20Z,143,13,35.194322,-106.634738,,,,,
1526.2,2016-09-02T13:08:21Z,143,82,35.194347,-106.634822,,,,,
1526.2,2016-09-02T13:08:22Z,143,81,35.194372,-106.634907,,,,,
1526.2,2016-09-02T13:08:23Z,143,83,35.194397,-106.634994,,,,,
1526.6,2016-09-02T13:08:24Z,143,83,35.194422,-106.635081,,,,,
1526.6,2016-09-02T13:08:25Z,143,83,35.194447,-106.635169,,,,,
1526.8,2016-09-02T13:08:26Z,143,83,35.194473,-106.635255,,,,,
1526.2,2016-09-02T13:08:27Z,143,0,35.194498,-106.63534,,,,,
1526.2,2016-09-02T13:08:28Z,143,0,35.194522,-106.635424,,,,,
1526.4,2016-09-02T13:08:29Z,143,0,35.194546,-106.635506,,,,,
1526.6,2016-09-02T13:08:30Z,143,0,35.194569,-106.635587,,,,,
1526.4,2016-09-02T13:08:31Z,143,0,35.194593,-106.635667,,,,,
1526.2,2016-09-02T13:08:32Z,143,0,35.194615,-106.635745,,,,,
1526.4,2016-09-02T13:08:33Z,143,0,35.194639,-106.635822,,,,,
1526,2016-09-02T13:08:34Z,143,0,35.194662,-106.6359,,,,,
1526,2016-09-02T13:08:35Z,143,0,35.194684,-106.635977,,,,,
1525.8,2016-09-02T13:08:36Z,143,0,35.194706,-106.636053,,,,,
1526,2016-09-02T13:08:37Z,143,0,35.194728,-106.636128,,,,,
1526.2,2016-09-02T13:08:38Z,143,0,35.194749,-106.636204,,,,,
1526.2,2016-09-02T13:08:39Z,143,4,35.194771,-106.63628,,,,,
1526,2016-09-02T13:08:40Z,143,76,35.194794,-106.636359,,,,,
1525.8,2016-09-02T13:08:41Z,143,77,35.194817,-106.636439,,,,,
1526,2016-09-02T13:08:42Z,143,79,35.194842,-106.636521,,,,,
1526,2016-09-02T13:08:43Z,143,81,35.194868,-106.636605,,,,,
1526.2,2016-09-02T13:08:44Z,143,84,35.194894,-106.63669,,,,,
1526,2016-09-02T13:08:45Z,143,85,35.194921,-106.636778,,,,,
1525.8,2016-09-02T13:08:46Z,143,84,35.194948,-106.636866,,,,,
1526.2,2016-09-02T13:08:47Z,143,84,35.194975,-106.636955,,,,,
1526.2,2016-09-02T13:08:48Z,143,36,35.195,-106.637043,,,,,
1526,2016-09-02T13:08:49Z,143,36,35.195024,-106.637131,,,,,
1525.8,2016-09-02T13:08:50Z,143,36,35.19505,-106.637216,,,,,
1525.8,2016-09-02T13:08:51Z,143,0,35.195077,-106.637299,,,,,
1525.8,2016-09-02T13:08:52Z,143,0,35.195101,-106.637381,,,,,
1525.6,2016-09-02T13:08:53Z,143,11,35.195124,-106.637464,,,,,
1525.8,2016-09-02T13:08:54Z,143,11,35.195147,-106.637546,,,,,
1526,2016-09-02T13:08:55Z,143,80,35.195172,-106.637629,,,,,
1526,2016-09-02T13:08:56Z,143,81,35.195197,-106.637712,,,,,
1526.4,2016-09-02T13:08:57Z,143,81,35.195221,-106.637796,,,,,
1526.2,2016-09-02T13:08:58Z,143,82,35.195245,-106.637882,,,,,
1526.4,2016-09-02T13:08:59Z,143,82,35.195269,-106.637967,,,,,
1526.4,2016-09-02T13:09:00Z,143,83,35.195295,-106.638053,,,,,
1526.6,2016-09-02T13:09:01Z,143,84,35.195321,-106.638139,,,,,
1526.4,2016-09-02T13:09:02Z,143,83,35.195347,-106.638225,,,,,
1526.4,2016-09-02T13:09:03Z,143,83,35.19537,-106.63831,,,,,
1526.8,2016-09-02T13:09:04Z,143,83,35.195393,-106.638393,,,,,
1526.8,2016-09-02T13:09:05Z,143,0,35.195416,-106.638473,,,,,
1526.8,2016-09-02T13:09:06Z,143,0,35.195441,-106.638549,,,,,
1526.8,2016-09-02T13:09:07Z,143,0,35.195465,-106.638623,,,,,
1526.6,2016-09-02T13:09:08Z,143,0,35.195489,-106.638693,,,,,
1526.8,2016-09-02T13:09:09Z,143,0,35.19551,-106.638761,,,,,
1527,2016-09-02T13:09:10Z,143,0,35.19553,-106.638827,,,,,
1527.2,2016-09-02T13:09:11Z,143,7,35.195548,-106.638892,,,,,
1527.2,2016-09-02T13:09:12Z,143,96,35.195565,-106.638956,,,,,
1527.4,2016-09-02T13:09:13Z,143,63,35.195582,-106.639022,,,,,
1527.8,2016-09-02T13:09:14Z,143,65,35.1956,-106.639088,,,,,
1527.8,2016-09-02T13:09:15Z,143,65,35.195619,-106.639156,,,,,
1527.8,2016-09-02T13:09:16Z,143,64,35.195641,-106.639222,,,,,
1527.8,2016-09-02T13:09:17Z,143,64,35.195663,-106.639286,,,,,
1527.8,2016-09-02T13:09:18Z,140,64,35.195682,-106.639349,,,,,
1528,2016-09-02T13:09:19Z,140,0,35.195698,-106.639409,,,,,
1528.2,2016-09-02T13:09:20Z,140,0,35.195714,-106.639466,,,,,
1528,2016-09-02T13:09:21Z,140,0,35.19573,-106.639519,,,,,
1528.2,2016-09-02T13:09:22Z,140,0,35.195747,-106.639564,,,,,
1528,2016-09-02T13:09:23Z,140,0,35.195766,-106.639599,,,,,
1528,2016-09-02T13:09:24Z,140,0,35.195786,-106.639622,,,,,
1528.2,2016-09-02T13:09:25Z,140,0,35.195802,-106.639645,,,,,
1528.4,2016-09-02T13:09:26Z,140,12,35.195812,-106.639673,,,,,
1528.4,2016-09-02T13:09:27Z,140,12,35.19582,-106.639706,,,,,
1528.4,2016-09-02T13:09:28Z,140,12,35.195826,-106.639741,,,,,
1528.6,2016-09-02T13:09:29Z,140,0,35.195833,-106.639777,,,,,
1528.6,2016-09-02T13:09:30Z,140,0,35.195844,-106.639817,,,,,
1528.8,2016-09-02T13:09:31Z,140,24,35.195859,-106.639859,,,,,
1528.4,2016-09-02T13:09:32Z,140,24,35.195875,-106.639905,,,,,
1528.8,2016-09-02T13:09:33Z,140,47,35.195892,-106.639956,,,,,
1528.8,2016-09-02T13:09:34Z,140,47,35.19591,-106.64001,,,,,
1529,2016-09-02T13:09:35Z,140,47,35.195927,-106.640063,,,,,
1529,2016-09-02T13:09:36Z,140,0,35.195943,-106.640114,,,,,
1529.2,2016-09-02T13:09:37Z,140,0,35.195959,-106.640163,,,,,
1528.8,2016-09-02T13:09:38Z,140,0,35.195975,-106.640211,,,,,
1529,2016-09-02T13:09:39Z,140,0,35.195992,-106.640259,,,,,
1529,2016-09-02T13:09:40Z,140,0,35.196009,-106.640308,,,,,
1529.4,2016-09-02T13:09:41Z,140,16,35.196027,-106.64036,,,,,
1529.4,2016-09-02T13:09:42Z,140,52,35.196047,-106.640411,,,,,
1529.4,2016-09-02T13:09:43Z,140,52,35.196068,-106.640464,,,,,
1529.6,2016-09-02T13:09:44Z,140,52,35.196087,-106.640516,,,,,
1529.4,2016-09-02T13:09:45Z,140,52,35.196106,-106.640565,,,,,
1529.4,2016-09-02T13:09:46Z,140,52,35.196122,-106.640607,,,,,
1529.4,2016-09-02T13:09:47Z,140,0,35.196136,-106.640641,,,,,
1529.4,2016-09-02T13:09:48Z,140,0,35.196153,-106.640662,,,,,
1529.2,2016-09-02T13:09:49Z,140,0,35.196171,-106.64067,,,,,
1529.2,2016-09-02T13:09:50Z,140,0,35.196193,-106.640675,,,,,
1529.2,2016-09-02T13:09:51Z,140,0,35.196225,-106.64068,,,,,
